car,move
C,-1
A,-1
G,-1
B,-1
J,-1
B,1
I,1
G,-1
L,-1
L,-1
I,1
J,-1
H,1
J,-1
E,1
E,1
E,1
H,-1
D,-1
I,-1
D,1
I,-1
D,-1
I,-1
H,1
E,-1
E,-1
J,1
J,1
J,1
L,1
L,1
E,1
F,1
K,-1
X,1
X,1
X,1
G,1
K,1
B,-1
I,-1
X,1
