car,move
A,-1
B,-1
C,-1
A,-1
D,-1
H,-1
B,-1
G,-1
G,-1
X,-1
X,-1
G,1
F,1
G,-1
F,1
E,1
F,-1
J,-1
F,1
G,1
X,1
J,1
K,-1
K,-1
B,1
L,-1
J,-1
A,1
L,-1
L,-1
L,-1
K,1
J,-1
K,-1
I,-1
I,-1
I,-1
J,1
K,1
A,-1
K,1
B,-1
L,1
E,1
G,-1
J,-1
E,-1
X,1
I,-1
X,1
F,-1
H,1
H,1
I,1
H,1
X,1
