car,move
A,-1
X,-1
B,-1
A,-1
H,-1
C,-1
A,1
D,-1
G,-1
X,-1
F,1
E,1
F,1
K,-1
L,-1
X,1
K,-1
L,-1
L,-1
I,-1
L,1
I,-1
A,-1
I,-1
J,-1
J,-1
B,-1
I,-1
L,-1
K,1
X,1
K,1
I,1
G,-1
F,-1
X,1
H,1
H,1
H,1
X,1
