car,move
V,1
H,-1
J,1
H,1
H,1
M,-1
I,-1
X,1
Q,1
W,-1
K,1
G,1
U,1
X,-1
G,-1
K,-1
U,-1
K,1
M,1
W,1
U,1
Q,-1
G,1
M,-1
H,1
C,-1
X,1
N,-1
G,1
N,-1
O,-1
K,1
Q,1
V,-1
O,-1
I,1
H,1
J,-1
O,1
X,1
X,1
M,1
Q,-1
U,-1
V,-1
G,1
M,-1
U,1
T,-1
O,-1
Q,-1
L,-1
V,-1
S,1
K,1
Z,-1
U,1
K,1
K,1
U,-1
M,1
S,-1
X,1
X,1
X,1
V,1
V,1
X,1
